leaf,path,gb_taxon_id,name,level,type,href,plink,pcount
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042550,Coronavirus PREDICT CoV-23,species,square,wwwtax.cgi?mode=Info&id=2042550&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042550[Organism:exp],8
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042551,Coronavirus PREDICT CoV-24,species,square,wwwtax.cgi?mode=Info&id=2042551&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042551[Organism:exp],19
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042556,Coronavirus PREDICT CoV-30,species,square,wwwtax.cgi?mode=Info&id=2042556&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042556[Organism:exp],11
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042559,Coronavirus PREDICT CoV-34,species,square,wwwtax.cgi?mode=Info&id=2042559&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042559[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042567,Coronavirus PREDICT CoV-41,species,square,wwwtax.cgi?mode=Info&id=2042567&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042567[Organism:exp],3
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042569,Coronavirus PREDICT CoV-43,species,square,wwwtax.cgi?mode=Info&id=2042569&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042569[Organism:exp],10
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042570,Coronavirus PREDICT CoV-44,species,square,wwwtax.cgi?mode=Info&id=2042570&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042570[Organism:exp],3
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042572,Coronavirus PREDICT CoV-46,species,square,wwwtax.cgi?mode=Info&id=2042572&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042572[Organism:exp],2
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042575,Coronavirus PREDICT CoV-51,species,square,wwwtax.cgi?mode=Info&id=2042575&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042575[Organism:exp],3
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042579,Coronavirus PREDICT CoV-55,species,square,wwwtax.cgi?mode=Info&id=2042579&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042579[Organism:exp],2
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042580,Coronavirus PREDICT CoV-56,species,square,wwwtax.cgi?mode=Info&id=2042580&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042580[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042581,Coronavirus PREDICT CoV-57,species,square,wwwtax.cgi?mode=Info&id=2042581&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042581[Organism:exp],4
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042588,Coronavirus PREDICT CoV-64,species,square,wwwtax.cgi?mode=Info&id=2042588&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042588[Organism:exp],2
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042590,Coronavirus PREDICT CoV-66,species,square,wwwtax.cgi?mode=Info&id=2042590&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042590[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042591,Coronavirus PREDICT CoV-67,species,square,wwwtax.cgi?mode=Info&id=2042591&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042591[Organism:exp],3
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042592,Coronavirus PREDICT CoV-68,species,square,wwwtax.cgi?mode=Info&id=2042592&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042592[Organism:exp],5
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042594,Coronavirus PREDICT CoV-71,species,square,wwwtax.cgi?mode=Info&id=2042594&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042594[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,1962851,Dromedary camel coronavirus,species,square,wwwtax.cgi?mode=Info&id=1962851&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1962851[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,983924,Eidolon bat coronavirus/Kenya/KY24/2006,species,square,wwwtax.cgi?mode=Info&id=983924&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid983924[Organism:exp],359
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,308726,Human coronavirus type 5,species,square,wwwtax.cgi?mode=Info&id=308726&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid308726[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042604,Kenya bat coronavirus/BtKY56/BtKY55,species,square,wwwtax.cgi?mode=Info&id=2042604&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042604[Organism:exp],103
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,1699350,Rousettus Bat Alphacoronavirus strain ML_32I,species,square,wwwtax.cgi?mode=Info&id=1699350&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1699350[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,1699351,Rousettus Bat Betacoronavirus ML_56I,species,square,wwwtax.cgi?mode=Info&id=1699351&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1699351[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,1699352,Rousettus Bat Betacoronavirus strain ML_101I,species,square,wwwtax.cgi?mode=Info&id=1699352&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1699352[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,1699353,Rousettus Bat Betacoronavirus strain ML_3I,species,square,wwwtax.cgi?mode=Info&id=1699353&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1699353[Organism:exp],2
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,1699354,Rousettus Bat Betacoronavirus strain ML_44I,species,square,wwwtax.cgi?mode=Info&id=1699354&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1699354[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,1699355,Rousettus Bat Betacoronavirus strain ML_70I,species,square,wwwtax.cgi?mode=Info&id=1699355&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1699355[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,1699356,Rousettus Bat Betacoronavirus strain ML_7I,species,square,wwwtax.cgi?mode=Info&id=1699356&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1699356[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,1699357,Rousettus Bat Betacoronavirus strain ML_83I,species,square,wwwtax.cgi?mode=Info&id=1699357&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1699357[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,983925,Rousettus bat coronavirus/Kenya/KY06/2006,species,square,wwwtax.cgi?mode=Info&id=983925&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid983925[Organism:exp],9
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,1737344,SARS-like coronavirus BatCoV/BB9904/BGR/2008,species,square,wwwtax.cgi?mode=Info&id=1737344&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1737344[Organism:exp],1
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,2042701,Vespertilionid betacoronavirus,species,square,wwwtax.cgi?mode=Info&id=2042701&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid2042701[Organism:exp],3
True,0.2509481.694005.2509486.2509494.2509502.2509511.696098.447206,1928434,Betacoronavirus sp.,species,square,wwwtax.cgi?mode=Info&id=1928434&lvl=10&p=protein&lin=f&keep=1&srchmode=1&unlock,/protein/?term=txid1928434[Organism:exp],222
